Date, Open, High, Low, Close, Volume
2016-04-11, 42.00, 42.75, 42.00, 42.00, 3488600
2016-04-08, 42.00, 43.00, 42.00, 42.00, 2191000
2016-04-07, 42.50, 43.00, 42.00, 42.50, 521700
2016-04-06, 42.25, 43.00, 42.00, 42.25, 183200
2016-04-05, 41.75, 43.00, 41.75, 41.75, 2984800
2016-04-04, 41.75, 42.25, 41.50, 41.75, 175000
2016-04-01, 41.75, 42.00, 41.50, 41.75, 763800
2016-03-31, 41.50, 42.00, 41.25, 41.50, 2037300
2016-03-30, 41.50, 42.00, 41.25, 41.50, 778100
2016-03-29, 42.00, 42.75, 41.50, 42.00, 713500
2016-03-24, 42.00, 42.50, 41.50, 42.00, 433000
2016-03-23, 41.25, 42.00, 41.00, 41.25, 2887300
2016-03-22, 41.25, 41.50, 41.00, 41.25, 5904400
2016-03-21, 41.25, 41.50, 41.00, 41.25, 1766600
2016-03-18, 41.25, 42.00, 41.00, 41.25, 5973900
2016-03-17, 41.25, 42.00, 41.00, 41.25, 3432700
2016-03-16, 41.25, 41.50, 41.00, 41.25, 1447100
2016-03-15, 41.00, 41.50, 40.75, 41.00, 4031400
2016-03-14, 41.00, 41.50, 40.50, 41.00, 3509600
2016-03-11, 40.50, 41.00, 40.25, 40.50, 127200
2016-03-10, 40.50, 41.50, 40.50, 40.50, 351900
2016-03-09, 41.00, 41.50, 41.00, 41.00, 4460000
2016-03-08, 41.00, 41.50, 41.00, 41.00, 9294100
2016-03-07, 41.25, 42.00, 41.00, 41.25, 482500
2016-03-04, 41.75, 42.00, 41.25, 41.75, 913400
2016-03-03, 41.00, 41.75, 40.75, 41.00, 4668400
2016-03-02, 40.75, 41.00, 40.00, 40.75, 3982200
2016-03-01, 39.50, 41.00, 39.00, 39.50, 1976400
2016-02-29, 39.75, 41.00, 39.00, 39.75, 1917900
2016-02-26, 40.00, 41.00, 39.50, 40.00, 1012700
2016-02-25, 39.75, 40.00, 39.50, 39.75, 2723200
2016-02-24, 39.50, 39.75, 39.25, 39.50, 1180500
2016-02-23, 39.75, 40.00, 39.50, 39.75, 420200
2016-02-22, 39.50, 40.00, 39.25, 39.50, 327400
2016-02-19, 39.50, 40.00, 39.50, 39.50, 3037800
2016-02-18, 39.50, 40.00, 39.50, 39.50, 427200
2016-02-17, 39.75, 40.00, 39.50, 39.75, 2144500
2016-02-16, 39.75, 40.25, 39.50, 39.75, 3850800
2016-02-15, 39.75, 40.00, 39.75, 39.75, 922200
2016-02-12, 39.50, 40.00, 39.50, 39.50, 1845200
2016-02-11, 39.50, 40.00, 39.25, 39.50, 1610900
2016-02-10, 39.75, 40.00, 39.75, 39.75, 929500
2016-02-09, 40.00, 41.25, 39.50, 40.00, 742700
2016-02-08, 40.25, 41.00, 39.75, 40.25, 181300
2016-02-05, 40.00, 40.50, 39.75, 40.00, 7289900
2016-02-04, 39.00, 40.24, 38.75, 39.00, 2196400
2016-02-03, 38.50, 39.00, 38.25, 38.50, 3298700
2016-02-02, 38.25, 38.50, 38.00, 38.25, 11347000
2016-02-01, 38.25, 39.00, 38.00, 38.25, 2030400
2016-01-29, 38.25, 38.75, 38.00, 38.25, 4915300
2016-01-28, 38.00, 38.50, 37.50, 38.00, 3718200
2016-01-27, 38.00, 39.00, 38.00, 38.00, 2780600
2016-01-26, 38.25, 39.00, 38.00, 38.25, 919600
2016-01-25, 38.50, 39.00, 38.50, 38.50, 24365900
2016-01-22, 38.50, 39.00, 38.00, 38.50, 2461700
2016-01-21, 37.50, 39.00, 37.25, 37.50, 3267900
2016-01-20, 37.50, 39.00, 37.00, 37.50, 6935800
2016-01-19, 38.50, 39.75, 37.75, 38.50, 686800
2016-01-18, 39.50, 41.00, 39.00, 39.50, 396900
2016-01-15, 39.75, 41.00, 39.75, 39.75, 977300
2016-01-14, 39.75, 41.00, 39.00, 39.75, 4295800
2016-01-13, 41.00, 41.75, 40.25, 41.00, 316400
2016-01-12, 41.25, 41.75, 41.00, 41.25, 452300
2016-01-11, 41.50, 43.00, 41.25, 41.50, 2540100
2016-01-08, 41.50, 42.00, 40.50, 41.50, 26515400
2016-01-07, 41.75, 42.25, 41.50, 41.75, 2071900
2016-01-06, 42.75, 44.00, 42.00, 42.75, 473700
2016-01-05, 43.50, 44.25, 42.00, 43.50, 2292400
2016-01-04, 43.00, 43.50, 41.00, 43.00, 1479300
2015-12-31, 43.75, 44.00, 42.00, 43.75, 3959700
2015-12-30, 40.00, 43.00, 39.75, 40.00, 13910200
2015-12-29, 39.75, 41.00, 39.75, 39.75, 169600
2015-12-28, 40.00, 41.75, 39.75, 40.00, 1068000
2015-12-24, 40.00, 41.75, 39.75, 40.00, 158300
2015-12-23, 40.00, 40.25, 39.75, 40.00, 921500
2015-12-22, 39.75, 40.00, 39.75, 39.75, 1643300
2015-12-21, 39.75, 40.25, 39.75, 39.75, 590800
2015-12-18, 40.00, 40.50, 39.75, 40.00, 5232800
2015-12-17, 39.75, 40.00, 39.75, 39.75, 503000
2015-12-16, 39.50, 40.00, 39.50, 39.50, 1351800
2015-12-15, 40.00, 40.50, 39.75, 40.00, 9817200
2015-12-14, 40.00, 40.50, 39.75, 40.00, 1275900
2015-12-11, 40.25, 41.00, 39.75, 40.25, 2662600
2015-12-10, 40.50, 41.00, 40.50, 40.50, 899100
2015-12-09, 40.75, 41.50, 40.50, 40.75, 2581700
2015-12-08, 40.75, 41.75, 40.50, 40.75, 1237000
2015-12-07, 40.50, 41.50, 40.25, 40.50, 5967100
2015-12-04, 40.25, 40.50, 40.00, 40.25, 350200
2015-12-03, 40.50, 41.00, 40.00, 40.50, 3406200
2015-12-02, 40.50, 41.25, 40.00, 40.50, 681900
2015-12-01, 40.50, 41.25, 40.00, 40.50, 118500
2015-11-30, 39.75, 41.50, 39.50, 39.75, 2840900
2015-11-27, 41.25, 41.75, 41.00, 41.25, 398500
2015-11-25, 41.75, 42.00, 41.25, 41.75, 4958700
2015-11-24, 41.75, 42.00, 41.50, 41.75, 1094900
2015-11-23, 41.75, 42.75, 41.50, 41.75, 362700
2015-11-20, 41.50, 42.00, 41.00, 41.50, 2270500
2015-11-19, 41.00, 41.00, 40.50, 41.00, 3530500
2015-11-18, 40.75, 41.75, 40.00, 40.75, 2765400
2015-11-17, 39.75, 41.00, 39.75, 39.75, 3790800
2015-11-16, 40.25, 41.00, 39.75, 40.25, 4610100
2015-11-13, 41.00, 42.00, 40.00, 41.00, 1719000
2015-11-12, 41.50, 42.00, 41.00, 41.50, 2148000
2015-11-11, 41.25, 42.00, 40.50, 41.25, 1112600
2015-11-10, 41.50, 42.50, 40.00, 41.50, 1005100
2015-11-09, 42.25, 43.00, 42.00, 42.25, 898500
2015-11-06, 42.50, 43.00, 41.00, 42.50, 267600
2015-11-05, 40.50, 42.50, 40.00, 40.50, 3080400
2015-11-04, 39.75, 40.25, 38.75, 39.75, 1450600
2015-11-03, 38.75, 40.00, 38.25, 38.75, 5294700
2015-11-02, 39.75, 40.25, 39.75, 39.75, 413800
2015-10-30, 40.25, 40.75, 39.75, 40.25, 2008300
2015-10-29, 40.50, 41.00, 40.25, 40.50, 1029700
2015-10-28, 40.50, 41.25, 40.00, 40.50, 2077900
2015-10-27, 41.00, 41.50, 41.00, 41.00, 375600
2015-10-26, 41.75, 42.00, 41.50, 41.75, 1133900
2015-10-23, 41.75, 42.00, 41.50, 41.75, 354600
2015-10-22, 42.00, 42.50, 41.75, 42.00, 3225700
2015-10-21, 42.50, 43.50, 42.00, 42.50, 4934900
