Date, Open, High, Low, Close, Volume
2015-06-03, 16.15, 16.40, 15.90, 16.15, 78600
2015-06-02, 16.05, 16.20, 16.00, 16.05, 56100
2015-05-29, 16.15, 16.35, 16.05, 16.15, 165700
2015-05-28, 16.15, 16.35, 16.00, 16.15, 537200
2015-05-27, 16.10, 16.50, 16.00, 16.10, 38200
2015-05-25, 16.30, 16.45, 16.30, 16.30, 38800
2015-05-22, 16.40, 16.45, 16.30, 16.40, 21200
2015-05-21, 16.45, 16.80, 16.40, 16.45, 69300
2015-05-20, 16.35, 16.50, 16.30, 16.35, 40000
2015-05-19, 16.25, 16.40, 16.00, 16.25, 47800
2015-05-18, 16.45, 16.95, 16.30, 16.45, 18300
2015-05-15, 16.65, 16.80, 16.50, 16.65, 81600
2015-05-14, 16.95, 17.00, 16.90, 16.95, 118400
2015-05-13, 16.85, 17.00, 16.80, 16.85, 130100
2015-05-12, 16.90, 17.20, 16.65, 16.90, 46600
2015-05-11, 16.90, 17.30, 16.75, 16.90, 98000
2015-05-08, 17.30, 17.45, 17.10, 17.30, 2403700
2015-05-07, 17.25, 17.30, 17.10, 17.25, 231000
2015-05-06, 17.20, 17.35, 16.50, 17.20, 136700
2015-05-05, 17.30, 17.45, 17.25, 17.30, 165500
2015-05-04, 17.15, 17.40, 17.00, 17.15, 447800
2015-04-30, 17.10, 17.35, 17.05, 17.10, 222500
2015-04-29, 17.05, 17.50, 17.00, 17.05, 169700
2015-04-28, 17.20, 17.40, 17.00, 17.20, 70800
2015-04-27, 17.40, 17.75, 17.35, 17.40, 76500
2015-04-24, 17.35, 17.90, 17.10, 17.35, 79600
2015-04-23, 17.35, 17.50, 17.15, 17.35, 297400
2015-04-22, 17.10, 17.40, 16.00, 17.10, 758900
2015-04-21, 17.15, 17.35, 17.05, 17.15, 68800
2015-04-20, 17.10, 17.30, 17.00, 17.10, 227700
2015-04-17, 17.15, 17.30, 17.05, 17.15, 90000
2015-04-16, 17.20, 17.35, 17.05, 17.20, 141600
2015-04-15, 17.15, 17.35, 17.00, 17.15, 134300
2015-04-14, 17.05, 17.30, 17.00, 17.05, 230200
2015-04-13, 17.00, 17.30, 17.00, 17.00, 143500
2015-04-10, 17.05, 17.40, 16.90, 17.05, 158800
2015-04-09, 17.30, 17.40, 17.20, 17.30, 29800
2015-04-08, 17.30, 17.45, 17.20, 17.30, 829800
2015-04-07, 17.40, 18.00, 16.50, 17.40, 36400
2015-04-02, 17.45, 18.00, 17.00, 17.45, 311800
2015-04-01, 17.85, 18.30, 17.50, 17.85, 133100
2015-03-31, 18.10, 18.30, 17.95, 18.10, 4826300
2015-03-30, 17.90, 18.00, 17.70, 17.90, 393400
2015-03-27, 17.95, 18.00, 17.65, 17.95, 969800
2015-03-26, 17.95, 18.35, 17.60, 17.95, 68800
2015-03-25, 18.40, 18.50, 18.25, 18.40, 1758200
2015-03-24, 18.40, 18.50, 18.40, 18.40, 3526800
2015-03-23, 18.40, 18.50, 18.40, 18.40, 419200
2015-03-20, 18.35, 18.50, 18.35, 18.35, 763900
2015-03-19, 18.35, 18.50, 18.30, 18.35, 1890800
2015-03-18, 18.35, 18.40, 18.30, 18.35, 1890300
2015-03-17, 18.25, 18.35, 18.20, 18.25, 1707500
2015-03-16, 18.20, 18.50, 18.20, 18.20, 202500
2015-03-13, 18.30, 18.45, 18.30, 18.30, 526600
2015-03-12, 18.25, 18.40, 18.00, 18.25, 4128100
2015-03-11, 18.00, 18.15, 18.00, 18.00, 3137400
2015-03-10, 18.00, 18.15, 17.75, 18.00, 711500
2015-03-09, 17.80, 18.00, 17.50, 17.80, 203500
2015-03-06, 17.80, 18.00, 17.50, 17.80, 638300
2015-03-05, 17.70, 17.90, 17.70, 17.70, 718200
2015-03-04, 17.70, 17.90, 17.60, 17.70, 933700
2015-03-03, 17.90, 17.95, 17.80, 17.90, 3144200
2015-03-02, 17.85, 18.00, 17.45, 17.85, 1492600
2015-02-27, 17.45, 17.65, 17.40, 17.45, 143300
2015-02-26, 17.45, 17.65, 17.25, 17.45, 446000
2015-02-25, 17.15, 17.20, 17.05, 17.15, 202100
2015-02-24, 17.05, 17.15, 17.00, 17.05, 112600
2015-02-23, 17.00, 17.30, 16.90, 17.00, 261300
2015-02-20, 17.05, 18.15, 16.55, 17.05, 225200
2015-02-19, 17.60, 18.00, 17.50, 17.60, 1516300
2015-02-18, 17.95, 18.15, 17.05, 17.95, 3752000
2015-02-17, 16.95, 17.00, 16.80, 16.95, 425500
2015-02-16, 16.65, 17.00, 15.75, 16.65, 491000
2015-02-13, 16.05, 16.50, 15.85, 16.05, 406000
2015-02-12, 15.80, 16.25, 15.50, 15.80, 116400
2015-02-11, 15.80, 15.90, 15.50, 15.80, 156000
2015-02-10, 15.50, 15.70, 15.25, 15.50, 1007400
2015-02-09, 15.40, 15.70, 15.20, 15.40, 86100
2015-02-06, 15.45, 15.70, 15.25, 15.45, 230400
