Date, Open, High, Low, Close, Volume
2021-09-09, 50.00, 51.50, 49.75, 49.85, 2164700
2021-09-08, 49.50, 50.00, 49.15, 49.60, 123100
2021-09-07, 49.20, 49.50, 48.60, 49.05, 2193700
2021-09-06, 50.00, 50.00, 49.00, 49.20, 1739200
2021-09-03, 51.00, 51.00, 49.10, 49.90, 286800
2021-09-02, 52.50, 52.50, 51.50, 51.50, 127000
2021-09-01, 53.00, 53.00, 52.00, 52.50, 515700
2021-08-31, 53.50, 54.00, 52.50, 53.25, 5330400
2021-08-30, 53.50, 55.00, 53.50, 54.00, 1547900
2021-08-27, 54.00, 54.50, 53.50, 54.25, 2936700
2021-08-26, 53.25, 54.00, 53.25, 54.00, 2646800
2021-08-25, 53.00, 53.25, 52.50, 53.00, 778500
2021-08-24, 53.50, 53.50, 52.75, 53.00, 1715000
2021-08-23, 53.00, 53.50, 52.50, 53.00, 2471900
2021-08-20, 52.25, 53.00, 51.00, 52.50, 2362400
2021-08-19, 53.75, 53.75, 51.00, 52.25, 1142600
2021-08-18, 53.50, 54.25, 53.50, 54.00, 3858700
2021-08-17, 52.00, 53.50, 52.00, 53.00, 958800
2021-08-16, 51.00, 51.75, 51.00, 51.00, 181900
2021-08-13, 50.50, 51.50, 50.50, 51.00, 846500
2021-08-12, 50.25, 50.50, 50.25, 50.25, 1155900
2021-08-11, 50.25, 50.50, 50.00, 50.25, 903800
2021-08-10, 50.25, 50.25, 49.50, 50.25, 549000
2021-08-09, 50.75, 50.75, 49.55, 50.25, 1069400
2021-08-06, 49.50, 50.75, 49.05, 50.00, 1032800
2021-08-05, 49.30, 49.50, 49.20, 49.40, 65100
2021-08-04, 49.10, 49.20, 49.00, 49.10, 331000
2021-08-03, 49.00, 49.10, 48.90, 49.00, 146700
2021-08-02, 49.00, 49.00, 48.80, 48.90, 215900
2021-07-30, 49.00, 49.00, 48.55, 48.90, 1874000
2021-07-29, 48.50, 49.10, 48.50, 49.10, 351200
2021-07-28, 48.45, 48.60, 48.00, 48.15, 168300
2021-07-27, 48.60, 48.60, 48.00, 48.50, 294300
2021-07-26, 47.95, 48.60, 47.50, 48.35, 176000
2021-07-23, 48.00, 48.00, 47.60, 47.85, 38900
2021-07-22, 48.20, 48.20, 47.65, 48.00, 60200
2021-07-21, 48.60, 48.60, 47.65, 48.30, 2484800
2021-07-19, 48.55, 48.60, 48.25, 48.55, 1476900
2021-07-16, 48.50, 48.60, 48.50, 48.55, 1411200
2021-07-15, 47.70, 48.85, 47.70, 48.55, 102700
2021-07-14, 48.00, 48.45, 48.00, 48.10, 2559200
2021-07-13, 48.50, 48.50, 47.70, 48.00, 285200
2021-07-12, 49.00, 49.40, 47.70, 48.65, 185800
2021-07-09, 49.00, 49.40, 48.50, 49.00, 3436300
2021-07-08, 47.60, 49.45, 47.60, 49.00, 1891000
2021-07-07, 46.80, 48.00, 46.55, 47.55, 2101700
2021-07-06, 46.50, 47.00, 46.50, 46.80, 511700
2021-07-05, 46.80, 46.90, 46.15, 46.50, 842000
2021-07-02, 45.00, 47.00, 44.60, 46.70, 958500
2021-07-01, 44.95, 45.30, 44.55, 44.85, 104500
2021-06-30, 45.25, 45.25, 44.00, 44.75, 1321800
2021-06-29, 46.70, 46.75, 44.50, 46.30, 1547300
2021-06-28, 46.15, 46.95, 46.05, 46.65, 4158000
2021-06-25, 45.55, 47.00, 45.55, 46.60, 3492600
2021-06-24, 45.55, 45.95, 45.55, 45.70, 726100
2021-06-23, 45.70, 45.70, 45.40, 45.55, 448300
2021-06-22, 45.50, 45.65, 45.15, 45.55, 5975800
2021-06-21, 44.75, 45.50, 43.75, 45.15, 991700
2021-06-18, 44.45, 45.20, 44.40, 44.75, 2226300
2021-06-17, 44.10, 44.50, 44.10, 44.35, 3651900
2021-06-16, 43.70, 44.45, 43.50, 44.10, 1135800
2021-06-15, 43.75, 44.25, 43.75, 44.15, 1340400
2021-06-14, 44.00, 44.25, 43.50, 43.90, 1413700
2021-06-11, 44.25, 44.25, 43.85, 44.05, 2649700
2021-06-10, 44.00, 44.35, 44.00, 44.15, 2145500
2021-06-09, 44.40, 44.40, 43.85, 44.00, 2660700
2021-06-08, 43.50, 44.25, 43.50, 43.95, 3027700
2021-06-07, 42.50, 43.45, 42.50, 43.00, 1278600
2021-06-04, 42.00, 43.00, 42.00, 42.85, 3440400
2021-06-03, 42.65, 42.65, 42.00, 42.30, 5989900
2021-06-02, 42.50, 42.95, 42.00, 42.70, 2807000
2021-05-31, 43.00, 43.00, 42.05, 42.20, 613000
2021-05-28, 43.40, 43.40, 42.85, 43.00, 1668700
2021-05-27, 43.55, 43.95, 43.00, 43.50, 5634200
2021-05-26, 42.20, 43.95, 42.20, 43.55, 4250600
2021-05-25, 42.00, 42.50, 42.00, 42.05, 268000
2021-05-24, 41.55, 44.00, 41.50, 42.45, 2597100
2021-05-21, 40.65, 42.00, 40.50, 41.50, 338300
2021-05-20, 41.05, 41.40, 40.50, 41.05, 1218700
2021-05-19, 40.90, 41.40, 40.90, 41.05, 711500
2021-05-18, 40.90, 41.50, 40.20, 40.95, 1127200
2021-05-17, 40.85, 41.00, 40.05, 40.90, 1215800
2021-05-13, 40.80, 41.85, 40.00, 40.95, 3482900
2021-05-12, 41.25, 41.50, 40.50, 40.65, 72300
2021-05-11, 40.05, 41.40, 40.05, 41.05, 4871100
2021-05-10, 40.70, 41.00, 40.70, 40.85, 11701400
2021-05-07, 40.30, 40.85, 40.00, 40.75, 3490100
2021-05-06, 40.00, 40.60, 40.00, 40.30, 2172700
2021-05-05, 39.50, 40.45, 39.50, 39.85, 155900
2021-05-04, 39.50, 40.00, 39.25, 39.55, 237900
2021-05-03, 39.50, 39.50, 39.05, 39.30, 485900
2021-04-30, 39.50, 39.50, 39.00, 39.15, 63900
2021-04-29, 39.10, 39.15, 39.00, 39.00, 1242200
2021-04-28, 39.05, 39.50, 39.00, 39.45, 209700
2021-04-27, 40.00, 40.00, 39.10, 39.15, 801400
2021-04-26, 39.05, 39.25, 38.60, 39.10, 1070200
2021-04-23, 38.00, 39.20, 38.00, 39.10, 2922000
2021-04-22, 39.00, 39.00, 37.80, 37.95, 1840300
2021-04-21, 39.35, 39.90, 38.60, 39.25, 6286600
2021-04-20, 38.80, 39.85, 38.75, 39.25, 1839100
2021-04-19, 38.95, 39.00, 38.55, 38.80, 368600
2021-04-16, 38.50, 38.95, 38.50, 38.85, 105000
2021-04-15, 38.35, 39.00, 38.35, 38.55, 303500
2021-04-14, 38.10, 39.00, 38.05, 38.30, 1383600
2021-04-13, 38.00, 38.40, 37.60, 38.05, 433900
2021-04-12, 37.50, 38.50, 37.30, 37.70, 1379800
2021-04-09, 37.60, 38.00, 37.50, 37.70, 215900
2021-04-08, 37.00, 38.70, 37.00, 37.50, 261000
2021-04-07, 39.00, 39.00, 37.50, 38.30, 104100
2021-04-06, 39.50, 39.50, 38.50, 39.00, 301000
2021-04-01, 38.50, 39.80, 38.25, 39.05, 1601600
2021-03-31, 38.00, 38.00, 37.55, 37.95, 1228800
2021-03-30, 38.00, 38.20, 37.65, 37.95, 4844500
2021-03-29, 38.75, 38.75, 37.00, 37.55, 4295800
2021-03-26, 41.50, 41.55, 41.00, 41.00, 1196200
2021-03-25, 41.95, 42.00, 40.75, 41.85, 2959300
